frame,time,spm0_rotX,spm0_rotY,spm0_rotZ,spm0_posX,spm0_posY,spm0_posZ,cf_rotX,cf_rotY,cf_rotZ,cf_posX,cf_posY,cf_posZ,spm1_rotX,spm1_rotY,spm1_rotZ,spm1_posX,spm1_posY,spm1_posZ,spm2_rotX,spm2_rotY,spm2_rotZ,spm2_posX,spm2_posY,spm2_posZ
885,14.750000,-1.243486,-54.714401,0.017722,182.843338,50.173180,294.419769,-179.341492,13.624719,1.714015,64.554146,53.580688,253.600723,88.100517,-5.787642,-9.188186,103.470161,45.856800,155.432907,-87.514938,2.350034,-93.966248,11.277843,64.440063,221.375854
886,14.766667,-1.225586,-54.718777,0.043347,182.840012,50.171322,294.422119,-179.341537,13.624739,1.713970,64.684517,53.583439,253.677917,88.161423,-5.816145,-9.190739,103.468796,45.853691,155.428711,92.341034,-3.036754,-84.794250,11.570642,64.419891,221.432571
887,14.783333,-1.251960,-54.718437,0.019873,182.841537,50.173717,294.421753,-179.341705,13.624831,1.714034,64.821281,53.585739,253.757813,88.108154,-5.787484,-9.175873,103.470886,45.857746,155.433441,-87.514458,2.342383,-93.977921,11.278293,64.439949,221.376495
888,14.800000,-1.382547,-54.634888,-0.075562,182.852112,50.183189,294.416565,-179.341721,13.624926,1.714070,64.961014,53.621269,253.815750,88.117020,-5.791732,-9.176147,103.469864,45.857006,155.432632,92.348114,-2.984686,-84.834793,11.564176,64.418861,221.433334
889,14.816667,-1.225754,-54.720192,0.044980,182.840286,50.171696,294.422119,-179.341843,13.625010,1.714123,65.080391,53.590912,253.922852,88.138123,-5.805029,-9.185695,103.469063,45.854515,155.430923,-87.514397,2.351388,-93.972733,11.276532,64.440407,221.376114
890,14.833333,-1.232081,-54.706062,0.028141,182.843002,50.173294,294.418610,-179.341980,13.625100,1.714171,65.217850,53.596466,253.997498,88.105011,-5.787950,-9.184219,103.471497,45.857395,155.434219,92.347580,-2.975418,-84.854050,11.562257,64.420937,221.431152
891,14.850000,-1.236461,-54.715431,0.030877,182.842178,50.173931,294.419769,-179.341949,13.625198,1.714155,65.351173,53.621761,254.062912,88.106102,-5.788640,-9.182570,103.470215,45.856331,155.433167,-87.510048,2.349173,-93.964592,11.278786,64.441330,221.374893
892,14.866667,-1.237236,-54.726292,0.038408,182.839905,50.173996,294.421570,-179.341934,13.625287,1.714129,65.490860,53.638500,254.132462,88.140587,-5.799023,-9.175134,103.469505,45.853867,155.430847,92.347237,-3.008358,-84.803688,11.570315,64.419800,221.432083
893,14.883333,-1.301029,-54.745571,-0.035592,182.842651,50.171822,294.427185,-179.341904,13.625383,1.714103,65.613510,53.627819,254.224747,88.113976,-5.779624,-9.160876,103.470848,45.858467,155.433945,-87.514542,2.335870,-93.973244,11.281327,64.440956,221.375824
894,14.900000,-1.239801,-54.714191,0.027886,182.842560,50.173695,294.419983,-179.341980,13.625500,1.714118,65.735535,53.596176,254.329712,88.038757,-5.794467,-9.296313,103.459312,45.839050,155.423782,92.344772,-2.967355,-84.847237,11.563834,64.418365,221.433289
895,14.916667,-1.228475,-54.719242,0.043092,182.840210,50.173271,294.422180,-179.342087,13.625577,1.714106,65.876869,53.676403,254.362442,88.130020,-5.802890,-9.191357,103.469536,45.854897,155.431885,-87.519447,2.299801,-93.992332,11.284462,64.441032,221.376343
896,14.933333,-1.377230,-54.647285,-0.066998,182.852554,50.183983,294.416199,-179.342102,13.625680,1.714103,65.999008,53.654076,254.467438,88.333405,4.567864,170.777069,103.366180,45.841667,155.530838,92.342407,-2.953081,-84.851433,11.569986,64.419662,221.432541
897,14.950000,-1.234659,-54.709728,0.027512,182.842377,50.173782,294.419922,-179.342331,13.625765,1.714137,66.130669,53.664982,254.553680,88.092178,-5.784056,-9.178352,103.471115,45.854870,155.432953,-87.515953,2.284453,-93.982552,11.285182,64.441109,221.376328
898,14.966667,-1.267606,-54.748268,0.003336,182.841919,50.170876,294.427246,-179.342377,13.625863,1.714144,66.252289,53.675014,254.641129,88.427002,-6.002339,-8.864086,103.423714,45.876987,155.385468,92.342979,-2.971782,-84.821953,11.574737,64.420837,221.432114
899,14.983333,-1.234627,-54.716431,0.029519,182.842560,50.174133,294.420166,-179.342545,13.625970,1.714200,66.375336,53.658283,254.744415,88.115440,-5.795205,-9.184897,103.470566,45.856190,155.432053,-87.514122,2.310168,-93.958725,11.285756,64.440117,221.375519
900,15.000000,-1.377483,-54.645191,-0.066505,182.853027,50.185299,294.415863,-179.342636,13.626082,1.714237,66.504326,53.698494,254.812653,88.120239,-5.795866,-9.183471,103.470184,45.856987,155.431732,92.345421,-2.890779,-84.920662,11.561973,64.421600,221.430389
901,15.016667,-1.205286,-54.710094,0.062537,182.842697,50.172085,294.420135,-179.342773,13.626201,1.714301,66.619972,53.664993,254.922485,88.442451,-6.015767,-8.878598,103.422150,45.877487,155.384308,-87.519829,2.288170,-93.982170,11.289046,64.442001,221.375900
902,15.033333,-1.230321,-54.710808,0.035876,182.843445,50.174244,294.420135,-177.767731,11.963555,2.051265,66.753265,53.708035,254.988235,88.119949,-5.783453,-9.164239,103.471603,45.857830,155.434143,92.346458,-2.925053,-84.861443,11.570743,64.421242,221.432022
903,15.050000,-1.417312,-54.669090,-0.111238,182.854355,50.182308,294.420990,-177.767761,11.963602,2.051301,66.875114,53.674984,255.110001,88.433449,4.489604,170.835159,103.380707,45.850555,155.546326,-87.513695,2.304688,-93.964821,11.288314,64.441269,221.375946
904,15.066667,-1.224801,-54.715763,0.047167,182.841965,50.172676,294.423126,-177.767761,11.963646,2.051329,67.009254,53.691906,255.192017,88.154968,-5.804957,-9.165262,103.469482,45.857132,155.433212,92.343948,-2.958592,-84.811951,11.575862,64.420250,221.432709
905,15.083333,-1.357307,-54.632717,-0.051438,182.854156,50.184338,294.415283,-177.767654,11.963647,2.051255,67.132813,53.694027,255.294495,88.420517,4.486136,170.816254,103.379631,45.847080,155.542023,-87.512817,2.345852,-93.939995,11.284217,64.441856,221.375488
906,15.100000,-1.435778,-54.676220,-0.125043,182.854111,50.182224,294.422211,-177.767761,11.963644,2.051249,67.274216,53.734886,255.358200,88.117493,-5.795957,-9.189106,103.470184,45.857510,155.432480,92.347366,-2.923372,-84.852371,11.570383,64.420517,221.431686
907,15.116667,-1.228125,-54.721153,0.043952,182.841797,50.172359,294.422546,-177.767624,11.963696,2.051219,67.390762,53.717762,255.464722,88.130257,-5.791331,-9.171168,103.470024,45.854988,155.431778,-87.512321,2.330490,-93.961479,11.284885,64.441360,221.374725
908,15.133333,-1.352895,-54.628578,-0.051453,182.855637,50.183445,294.414154,-177.767593,11.963748,2.051204,67.511543,53.692402,255.574066,88.428963,4.494207,170.813019,103.378006,45.846577,155.540482,92.347359,-2.922052,-84.868866,11.569759,64.420944,221.431259
909,15.150000,-1.370218,-54.643509,-0.062561,182.853699,50.183743,294.416626,-177.767548,11.963759,2.051139,67.643471,53.751999,255.631165,88.116547,-5.787456,-9.178663,103.470123,45.854874,155.429214,-87.511948,2.335526,-93.955322,11.282275,64.440765,221.374542
910,15.166667,-1.227188,-54.720737,0.046551,182.841812,50.171291,294.421997,-177.767502,11.963820,2.051131,67.754021,53.691925,255.761749,88.122864,-5.795251,-9.180170,103.468933,45.853779,155.430771,92.340355,-2.949083,-84.841133,11.571937,64.420181,221.431351
911,15.183333,-1.215368,-54.705627,0.040012,182.844559,50.173325,294.419037,-177.767319,11.963608,2.051104,67.877594,53.695374,255.854218,88.130966,-5.791359,-9.168276,103.470139,45.857586,155.432312,-87.515717,2.315188,-93.979576,11.284510,64.439545,221.376373
912,15.200000,-1.297461,-54.749329,-0.028934,182.844116,50.172066,294.428131,-177.767380,11.963162,2.050890,68.008743,53.764198,255.901215,88.448044,4.463093,170.797745,103.381660,45.850330,155.543289,92.343430,-2.913096,-84.880180,11.566375,64.421555,221.431320
913,15.216667,-1.265852,-54.740101,0.001449,182.841370,50.173103,294.427338,-177.767288,11.963232,2.050866,68.119720,53.732121,256.019867,88.476379,4.467470,170.782303,103.380394,45.847416,155.544495,-87.524681,2.283766,-93.985741,11.285225,64.440750,221.376877
914,15.233333,-1.236220,-54.715092,0.024434,182.843628,50.172512,294.419830,-177.767197,11.963299,2.050843,68.230789,53.725594,256.125305,88.437561,4.480121,170.825485,103.380074,45.849628,155.544220,92.341934,-2.935095,-84.876518,11.564342,64.419464,221.431900
915,15.250000,-1.371693,-54.635239,-0.065571,182.854431,50.183342,294.416168,-177.767151,11.963342,2.050836,68.354805,53.739399,256.216431,88.112709,-5.788506,-9.173790,103.470886,45.857639,155.433487,-87.511101,2.331748,-93.963753,11.282273,64.440308,221.375610
916,15.266667,-1.284791,-54.744869,-0.010963,182.841736,50.171345,294.428314,-177.767090,11.963399,2.050827,68.457802,53.725212,256.319794,88.134979,-5.798659,-9.179529,103.468704,45.853802,155.431152,92.334747,-2.980692,-84.829323,11.572001,64.420029,221.432144
917,15.283333,-1.243335,-54.713230,0.026661,182.844208,50.173725,294.421478,-177.767166,11.963421,2.050809,68.579987,53.765343,256.390289,88.116455,-5.788170,-9.167726,103.469833,45.856140,155.431702,-87.515213,2.293228,-93.987137,11.286146,64.441315,221.376068
918,15.300000,-1.236886,-54.711643,0.030310,182.843582,50.173275,294.419922,-177.767075,11.963435,2.050746,68.671761,53.685242,256.544037,88.091393,-5.779609,-9.173151,103.470680,45.856865,155.433868,92.339828,-2.937142,-84.875725,11.566416,64.420639,221.431992
919,15.316667,-1.203525,-54.709198,0.057232,182.841934,50.172020,294.420013,-177.767090,11.963495,2.050765,68.787880,53.687988,256.636627,88.446159,-6.001834,-8.859782,103.423264,45.878349,155.385056,-87.522171,2.283529,-94.000610,11.286860,64.441605,221.376984
920,15.333333,-1.367505,-54.636696,-0.057500,182.853317,50.183506,294.415558,-177.766983,11.963585,2.050765,68.899712,53.700291,256.724915,88.449715,4.470003,170.821732,103.383759,45.853378,155.547379,92.344887,-2.982412,-84.810081,11.570041,64.418373,221.433990
921,15.350000,-1.230425,-54.706207,0.030187,182.843674,50.173222,294.419128,-177.767075,11.963615,2.050756,69.008911,53.693558,256.815796,88.138992,-5.797139,-9.171160,103.470100,45.855659,155.431671,-87.510048,2.324675,-93.973900,11.280394,64.441177,221.375732
922,15.366667,-1.206530,-54.712433,0.057652,182.840652,50.172848,294.419586,-177.834686,11.577497,1.979339,69.122192,53.710258,256.900574,88.150124,-5.805356,-9.180368,103.469788,45.854057,155.431244,92.341843,-3.006196,-84.796036,11.575150,64.420143,221.432236
923,15.383333,-1.246036,-54.711624,0.027499,182.842209,50.174648,294.421112,-177.834747,11.577516,1.979309,69.226082,53.671181,257.023895,88.476349,4.454810,170.806946,103.385719,45.855762,155.549316,-87.514023,2.315971,-93.982872,11.283628,64.441246,221.376373
924,15.400000,-1.229582,-54.703918,0.034188,182.843811,50.172871,294.420441,-177.834702,11.577559,1.979270,69.332222,53.685993,257.110107,88.431519,4.485317,170.837952,103.382408,45.850960,155.545639,92.340988,-2.956075,-84.856293,11.564879,64.419243,221.433289
925,15.416667,-1.231748,-54.720638,0.044579,182.839172,50.173473,294.423248,-177.925034,11.185334,1.837105,69.447159,53.685684,257.206879,88.452232,-6.014830,-8.870889,103.422691,45.875660,155.382355,-87.520729,2.297207,-93.997185,11.286064,64.440392,221.377487
926,15.433333,-1.233617,-54.706596,0.023831,182.843918,50.172127,294.419556,-177.925125,11.185356,1.837117,69.551987,53.640282,257.341125,88.462288,4.469061,170.801117,103.381638,45.849743,155.544678,92.340645,-2.953781,-84.857811,11.569325,64.419922,221.432632
927,15.450000,-1.385254,-54.633690,-0.082343,182.853622,50.182701,294.416809,-177.925079,11.184978,1.837023,69.671234,53.668068,257.418121,88.426590,4.494080,170.826126,103.379974,45.847477,155.543060,-87.515266,2.327193,-93.959839,11.282990,64.440224,221.376038
928,15.466667,-1.233227,-54.750484,0.010083,182.841568,50.165970,294.430786,-177.925018,11.185042,1.837042,69.776390,53.620815,257.552673,88.577606,-5.951137,-8.689514,103.402725,45.882774,155.400772,92.341858,-2.960062,-84.828918,11.570895,64.419533,221.432358
929,15.483333,-1.182423,-54.711132,0.056089,182.842697,50.168861,294.422089,-177.925049,11.185059,1.837040,69.893852,53.648888,257.633667,88.112816,-5.795423,-9.179864,103.469864,45.856564,155.432632,-87.507019,2.346895,-93.957405,11.282512,64.441704,221.374481
930,15.500000,-1.219207,-54.704109,0.038587,182.843369,50.173847,294.418274,-177.925003,11.185117,1.837069,70.000656,53.597038,257.765167,88.410774,-6.013303,-8.876930,103.421700,45.877094,155.384369,92.341667,-2.925051,-84.873566,11.566460,64.420906,221.431915
931,15.516667,-1.212343,-54.715992,0.059025,182.842026,50.171669,294.420471,-177.925049,11.185135,1.837073,70.119865,53.609085,257.848785,88.141235,-5.796431,-9.174846,103.470467,45.856033,155.432129,-87.517120,2.321192,-93.974808,11.285883,64.441231,221.376007
932,15.533333,-1.231613,-54.709637,0.034743,182.842850,50.174625,294.418854,-177.925079,11.185157,1.837082,70.233269,53.583984,257.957520,88.118683,-5.790785,-9.174854,103.470230,45.855816,155.432571,92.337898,-2.896737,-84.912697,11.562429,64.420799,221.431702
933,15.550000,-1.241740,-54.710800,0.027181,182.842255,50.173359,294.421265,-177.925125,11.185163,1.837078,70.350746,53.559052,258.063080,88.409035,4.512341,170.781036,103.379593,45.854271,155.542419,-87.509171,2.343534,-93.957458,11.283820,64.441833,221.375412
934,15.566667,-1.260795,-54.742825,0.005411,182.840775,50.171463,294.426910,-177.925018,11.185212,1.837088,70.462547,53.490429,258.210876,88.147202,-5.805416,-9.175021,103.469978,45.856918,155.433289,92.344566,-2.970472,-84.810066,11.577793,64.422813,221.431381
935,15.583333,-1.287896,-54.739540,-0.029694,182.844391,50.171680,294.425354,-177.925049,11.185219,1.837073,70.592567,53.505100,258.290924,88.115089,-5.798474,-9.193639,103.469170,45.854904,155.430191,-87.506836,2.351635,-93.953896,11.283887,64.442055,221.374603
936,15.600000,-1.379169,-54.638493,-0.066688,182.852142,50.185120,294.416382,-177.925034,11.185267,1.837088,70.695198,53.392590,258.456207,88.393906,4.520876,170.761765,103.374016,45.849876,155.538574,92.349045,-2.946074,-84.821709,11.576696,64.422241,221.431595
937,15.616667,-1.218304,-54.717445,0.048598,182.841324,50.171967,294.422150,-177.925003,11.185295,1.837064,70.827362,53.421719,258.519226,88.143753,-5.808318,-9.192084,103.469467,45.856026,155.432037,-87.515190,2.320850,-93.971260,11.285763,64.442619,221.375015
938,15.633333,-1.360752,-54.635162,-0.058527,182.853775,50.183563,294.413849,-177.925003,11.185306,1.837026,70.948860,53.376865,258.624512,88.122742,-5.793325,-9.171680,103.470901,45.859196,155.433121,92.341225,-2.909925,-84.874626,11.570397,64.422012,221.431854
939,15.650000,-1.239266,-54.720261,0.032621,182.843140,50.174160,294.421326,-178.048325,10.849548,1.721005,71.078819,53.341450,258.733124,88.436539,4.491348,170.838562,103.380478,45.850788,155.546082,-87.509010,2.345320,-93.953354,11.284557,64.442894,221.374756
940,15.666667,-1.233310,-54.752792,0.011233,182.841354,50.165768,294.430298,-178.047958,10.849730,1.720968,71.197067,53.272926,258.863434,88.421402,-6.015649,-8.895637,103.424431,45.881317,155.389069,92.343559,-2.969591,-84.808563,11.576792,64.421577,221.432144
941,15.683333,-1.305092,-54.743019,-0.038390,182.844849,50.170792,294.427917,-178.047913,10.849441,1.720871,71.334770,53.272312,258.951050,88.084602,-5.780090,-9.183655,103.469292,45.852291,155.430130,-87.519218,2.313493,-93.959488,11.284454,64.439087,221.376724
942,15.700000,-1.380975,-54.641182,-0.071186,182.852859,50.183933,294.416534,-178.047852,10.849485,1.720893,71.462753,53.207134,259.086334,88.453400,4.476228,170.809570,103.380493,45.848991,155.544495,92.343956,-2.950785,-84.834686,11.573286,64.420914,221.432373
943,15.716667,-1.274165,-54.743698,-0.001023,182.840836,50.171478,294.429077,-178.047836,10.849518,1.720914,71.590439,53.177017,259.203979,88.132706,-5.804221,-9.183455,103.468979,45.855827,155.433380,-87.526428,2.285054,-93.988029,11.285517,64.440445,221.377258
944,15.733333,-1.242969,-54.708881,0.027369,182.841736,50.174309,294.420868,-178.047836,10.849540,1.720932,71.720901,53.128139,259.321198,88.446945,4.469200,170.819489,103.383461,45.851822,155.545883,92.342796,-2.935875,-84.856758,11.567477,64.420029,221.432709
945,15.750000,-1.232216,-54.705509,0.030565,182.843033,50.173195,294.419922,-178.047546,10.849312,1.720942,71.856766,53.129536,259.404694,88.439713,4.482625,170.798553,103.377594,45.845798,155.540741,-87.514214,2.306803,-93.971321,11.284939,64.440903,221.375824
946,15.766667,-1.264421,-54.743526,0.011132,182.842545,50.171150,294.428314,-178.047607,10.849298,1.720945,71.991135,53.081757,259.518372,88.440369,-6.009545,-8.860368,103.422546,45.875820,155.382462,92.344154,-2.988757,-84.803749,11.576208,64.419914,221.432404
947,15.783333,-1.356441,-54.628510,-0.049393,182.854767,50.183796,294.414703,-178.047760,10.849290,1.720971,72.115204,52.992775,259.658417,88.378464,4.519300,170.852081,103.375122,45.844116,155.539276,-87.511246,2.340768,-93.968048,11.281603,64.440514,221.375580
948,15.800000,-1.373461,-54.635143,-0.063277,182.853348,50.182926,294.415985,-178.047699,10.849329,1.720995,72.258652,52.959927,259.756439,88.428673,4.485040,170.826294,103.380547,45.849480,155.544632,92.338280,-2.948757,-84.846817,11.569474,64.420052,221.432739
949,15.816667,-1.219164,-54.716209,0.049269,182.840881,50.172718,294.421661,-178.047607,10.849344,1.720998,72.397369,52.916100,259.868591,88.423958,-6.007441,-8.873980,103.422165,45.875774,155.382675,-87.519173,2.322822,-93.978004,11.285398,64.441872,221.376068
950,15.833333,-1.238065,-54.710049,0.027124,182.844101,50.173061,294.420013,-178.047501,10.849358,1.720979,72.537491,52.869255,259.980255,88.422760,4.488793,170.822052,103.379082,45.848778,155.542969,92.342117,-2.938016,-84.862137,11.566567,64.420265,221.432312
951,15.850000,-1.368076,-54.635830,-0.056442,182.852814,50.183189,294.415771,-178.047516,10.849205,1.720884,72.682922,52.863419,260.066345,88.395737,-6.007188,-8.871669,103.422607,45.878506,155.386581,-87.513397,2.330339,-93.967621,11.282795,64.440208,221.375687
952,15.866667,-1.174798,-54.714821,0.070433,182.840805,50.167839,294.423737,-178.047501,10.849191,1.720846,72.816353,52.813892,260.175934,88.375816,-6.011622,-8.866713,103.414246,45.867470,155.370331,92.347267,-3.030272,-84.765076,11.578470,64.419975,221.432358
953,15.883333,-1.229560,-54.708405,0.026890,182.843323,50.172497,294.419708,-178.047577,10.849172,1.720835,72.953568,52.741295,260.315674,88.406113,4.500329,170.812317,103.377327,45.844624,155.538696,-87.509331,2.351770,-93.952408,11.280505,64.441071,221.375275
